index,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
3658,0.1972251,0.70592785,0.23027602,0.7287204,0.17114025,0.17918831,0.5834434,0.4077011,0.47041696,0.3568557
3659,0.21928722,0.6916548,0.2016995,0.6860634,0.18529707,0.1733374,0.586344,0.4766434,0.46716917,0.3727722
3660,0.18428466,0.6978402,0.20131204,0.71216226,0.15801302,0.2778431,0.5801424,0.46327183,0.4723268,0.36104667
3661,0.17600265,0.68617535,0.20741746,0.6739519,0.21990168,0.26803005,0.5713575,0.4813325,0.4611057,0.3703351
3662,0.20565206,0.6894109,0.16579577,0.6482178,0.19894072,0.37729672,0.57141525,0.45720118,0.46086732,0.39663944
3663,0.24856335,0.66263247,0.18652567,0.6397395,0.14219016,0.6997894,0.6472355,0.38360023,0.4516767,0.44717732
3664,0.12991387,0.63783246,0.19081464,0.6580548,0.18337324,0.2729408,0.65360403,0.39086294,0.461228,0.39041203
3665,0.14053273,0.65501416,0.20270187,0.6322001,0.20139515,0.25629398,0.6618986,0.4419041,0.45735088,0.38310456
3666,0.114475936,0.63510364,0.24160415,0.6326951,0.21473742,0.264377,0.7252338,0.45304754,0.45009178,0.3810894
3667,0.10885832,0.63114774,0.21749908,0.6684701,0.17236751,0.25392506,0.7988601,0.4169403,0.42566106,0.355043
3668,0.10876775,0.6788601,0.1738309,0.5613805,0.13049889,0.2072789,0.7766903,0.41299748,0.4121241,0.31394434
3669,0.11342096,0.6672423,0.17666855,0.572021,0.1337837,0.2152512,0.7748729,0.4257657,0.3974685,0.32361183
3670,0.09565669,0.6629781,0.20467332,0.56483597,0.16173577,0.17091817,0.70945734,0.4185742,0.40944368,0.31766516
3671,0.124557376,0.6584448,0.23333955,0.47016338,0.18699956,0.19018489,0.60764986,0.42485738,0.36722016,0.28833142
3672,0.121429384,0.65160173,0.16444623,0.35478044,0.16890311,0.16621435,0.5501815,0.44757488,0.3544641,0.22317046
3673,0.11623815,0.64296585,0.17376372,0.37453437,0.21485853,0.19679868,0.6053743,0.4763104,0.3564974,0.23690712
3674,0.11908424,0.6955341,0.19888914,0.2764759,0.2506979,0.14668244,0.47484398,0.44962704,0.30662036,0.21560523
3675,0.09853777,0.59929264,0.18654609,0.23486415,0.19838566,0.13004321,0.41604236,0.39942405,0.2706953,0.20273602
3676,0.12694609,0.6337435,0.13112417,0.20765287,0.14302486,0.1384055,0.36775196,0.40064526,0.2286816,0.18520242
3677,0.14567047,0.643746,0.1230565,0.18345982,0.14353281,0.12342146,0.2936769,0.4351777,0.22580108,0.17289531
3678,0.1704542,0.6801591,0.12964642,0.24109608,0.13746104,0.20619339,0.2522554,0.4796485,0.2028212,0.14974403
3679,0.08917618,0.70661646,0.09920719,0.2819978,0.09990269,0.095639974,0.16370851,0.46912792,0.20006162,0.10570288
3680,0.10349992,0.62613374,0.13968918,0.17340237,0.1865806,0.11159152,0.23070198,0.49038178,0.16078252,0.096722335
3681,0.13686532,0.60746545,0.15686512,0.14441568,0.17395425,0.12877369,0.17042756,0.4521452,0.14578757,0.11335927
3682,0.15527976,0.58507526,0.13911122,0.13058865,0.18807778,0.15773547,0.1205461,0.42097455,0.120886326,0.08440399
3683,0.14583397,0.6712787,0.12539741,0.12962419,0.23461592,0.15435922,0.17573488,0.399895,0.1441446,0.07848072
3684,0.13675946,0.5542664,0.14826918,0.09968281,0.23072445,0.14283085,0.1610955,0.41277778,0.14635754,0.10444674
3685,0.15216273,0.54025644,0.14336604,0.13901359,0.260076,0.15063184,0.18176779,0.44528043,0.19321138,0.13443726
3686,0.21872914,0.5917596,0.14972562,0.09491968,0.30386126,0.11411053,0.16058162,0.4525354,0.18522304,0.09341973
3687,0.30032218,0.4971362,0.13373035,0.14667538,0.2711923,0.1529507,0.22811943,0.45180532,0.19155562,0.1113534
3688,0.65903056,0.35870728,0.14743409,0.21769017,0.19898027,0.18753701,0.21761194,0.43858153,0.16636407,0.12979212
3689,0.67347884,0.53605497,0.16075629,0.16722351,0.19870758,0.22247687,0.24117017,0.42726353,0.1409806,0.10570079
3690,0.67844623,0.5042084,0.15321046,0.16947311,0.21554464,0.20118782,0.31307673,0.40888715,0.11437333,0.10658735
3691,0.7221905,0.3049883,0.15581709,0.17154944,0.19876811,0.181775,0.26003486,0.39575934,0.16013288,0.12463835
3692,0.7120581,0.3457852,0.17380446,0.23421144,0.31287473,0.1301164,0.30317765,0.41326103,0.2020244,0.19581133
3693,0.7358665,0.31124598,0.18978673,0.2140939,0.38950586,0.10874969,0.36778036,0.3912465,0.17726344,0.34133026
3694,0.6731575,0.2967422,0.19301039,0.23561764,0.2611032,0.1944189,0.6558233,0.40602714,0.17375171,0.49899498
3695,0.6022678,0.3851774,0.19574156,0.20990497,0.2877556,0.18019104,0.64568096,0.4581388,0.17449883,0.47152707
3696,0.37289065,0.14082494,0.14698619,0.17407519,0.16139716,0.19585198,0.346571,0.43852454,0.43208915,0.62461424
3697,0.685994,0.12726554,0.16256407,0.199348,0.16389275,0.22813639,0.82037425,0.43933916,0.6359777,0.69482386
3698,0.75056887,0.11983344,0.26318878,0.3654021,0.2713676,0.48539758,0.868347,0.4100933,0.80092984,0.78239214
3699,0.6209456,0.1696941,0.30372554,0.4879334,0.36565787,0.6466267,0.4086548,0.41139847,0.8360866,0.71673673
3700,0.7500541,0.0969975,0.45247364,0.62379134,0.39142096,0.6294319,0.9569516,0.41511983,0.84114265,0.71818304
3701,0.71138126,0.078226596,0.5978754,0.6625219,0.4087005,0.629256,0.98283064,0.39923066,0.8344709,0.716797
3702,0.74338835,0.069900155,0.71624523,0.72757405,0.6642777,0.6776857,0.9885435,0.37604633,0.8725022,0.7332304
3703,0.7436352,0.052411407,0.71525913,0.7214276,0.7960187,0.6475843,0.9965613,0.3355145,0.85661364,0.71592873
3704,0.72233367,0.05900094,0.7103707,0.7362889,0.8376251,0.65997154,0.9934578,0.38741443,0.8420208,0.70588386
3705,0.7431185,0.057477176,0.7238679,0.7448913,0.8172511,0.6600496,0.9940605,0.42080605,0.86211276,0.7109759
3706,0.71816814,0.05324614,0.70248187,0.74003875,0.8200938,0.6658914,0.9901135,0.4499318,0.8537179,0.70674473
3707,0.68328357,0.04452324,0.73710173,0.72828907,0.8346883,0.6551706,0.98838484,0.42685187,0.8514026,0.7233675
3708,0.7026627,0.042840242,0.75663245,0.7506288,0.84432685,0.656351,0.9879001,0.4128812,0.8290169,0.70766944
3709,0.7272214,0.040831685,0.74430275,0.7560126,0.8470779,0.63846874,0.9848113,0.42906988,0.8407625,0.7099611
3710,0.72785246,0.03390479,0.741793,0.7428225,0.86077094,0.6663843,0.9823597,0.4099763,0.8487177,0.71175253
3711,0.71920735,0.0393911,0.7454158,0.7388798,0.8483335,0.67209005,0.9704342,0.46041903,0.8422297,0.7317295
3712,0.72769254,0.094828546,0.5669764,0.34879684,0.77459884,0.7109901,0.9826447,0.4891187,0.6310891,0.6815671
3713,0.72215235,0.09717256,0.6007654,0.38610607,0.7717439,0.72381884,0.98459154,0.4789785,0.6354381,0.6730771
3714,0.72564757,0.095552444,0.6355036,0.4209143,0.7722492,0.72687286,0.9835938,0.47712326,0.63351655,0.66892755
3715,0.72419494,0.077946156,0.6209428,0.3265561,0.76293993,0.7139488,0.9837706,0.48069036,0.62555504,0.6746331
3716,0.73563,0.068404436,0.6822225,0.23773476,0.7758324,0.7135806,0.98462427,0.49544352,0.62865746,0.6846999
3717,0.73574936,0.046082497,0.6699823,0.17303428,0.7967933,0.7141037,0.98552686,0.498809,0.6214053,0.6871003
3718,0.7247214,0.035916865,0.59500855,0.1351031,0.7956905,0.7060076,0.9849754,0.5109464,0.6265701,0.6874589
3719,0.74306,0.037711203,0.5008871,0.14703813,0.773739,0.70844537,0.98335767,0.50569504,0.6075664,0.6993804
3720,0.7219926,0.041838616,0.29024163,0.123622805,0.75769734,0.6987734,0.9800334,0.45123878,0.6120366,0.70021963
3721,0.7458621,0.044406533,0.18845129,0.13972473,0.7706864,0.5887609,0.984987,0.45310906,0.63401514,0.69697106
3722,0.729256,0.056669593,0.16408214,0.17443287,0.73993874,0.32874924,0.9828057,0.4163531,0.6537252,0.695851
3723,0.71999466,0.066334665,0.168398,0.2096278,0.6554871,0.26039132,0.97171736,0.35223657,0.6799122,0.69488746
3724,0.7317077,0.090969086,0.16597056,0.21137187,0.55400276,0.32253927,0.9777819,0.40218025,0.6738552,0.691781
3725,0.72841275,0.0999473,0.13451684,0.19896251,0.36775208,0.30251294,0.9764924,0.46627373,0.6270095,0.70048046
3726,0.7370618,0.117451966,0.10990286,0.19725311,0.24999839,0.20651105,0.95879334,0.45260158,0.4777818,0.7102216
3727,0.722758,0.115112215,0.12848532,0.1577959,0.2773338,0.2507543,0.8984464,0.38346037,0.38950425,0.72120196
3728,0.738376,0.20581496,0.16506392,0.16038054,0.23678339,0.22060728,0.64367104,0.4192259,0.22272596,0.7151027
3729,0.7326231,0.28927124,0.1314615,0.18771845,0.15340042,0.13771713,0.42892614,0.35994053,0.14178282,0.5153921
3730,0.7424374,0.24547803,0.15589654,0.21023947,0.17891467,0.20529187,0.2799027,0.3071084,0.1445083,0.18234015
3731,0.7242906,0.2575575,0.17563689,0.21881837,0.27282405,0.19756603,0.23468816,0.2861254,0.11089817,0.11400962
3732,0.7473292,0.305695,0.16346407,0.19366813,0.2562269,0.21396923,0.26659787,0.2708957,0.113465965,0.11591166
3733,0.7505396,0.3939756,0.15586501,0.12767637,0.26559,0.17181522,0.2627403,0.3158607,0.114878565,0.11424416
3734,0.6441481,0.3767127,0.12258083,0.12829363,0.18961167,0.18344468,0.22961032,0.26489866,0.12419653,0.12702459
3735,0.39738488,0.42836308,0.13057786,0.14715779,0.15345573,0.1700362,0.17926005,0.27208728,0.11990553,0.11783746
3736,0.18133616,0.43478617,0.10408357,0.15983391,0.14632249,0.12804776,0.19982132,0.35145122,0.1127477,0.1469481
3737,0.1219607,0.3759698,0.1103335,0.15016463,0.17432779,0.13610566,0.263104,0.33573806,0.11239135,0.19247556
3738,0.1452812,0.4679881,0.16279912,0.16660327,0.25055605,0.1826514,0.2239967,0.34154317,0.14160454,0.16142589
3739,0.1578868,0.5818434,0.13405281,0.21182305,0.21516052,0.1503216,0.19039083,0.33171827,0.15656474,0.13260743
3740,0.16762906,0.49344006,0.14313096,0.2784229,0.15176249,0.14293891,0.18442592,0.38311,0.12147197,0.1344361
3741,0.20509124,0.5438646,0.15234119,0.2757716,0.14880615,0.17502075,0.20410064,0.44108006,0.115207136,0.11040825
3742,0.16181552,0.51785797,0.11696273,0.3046807,0.12958586,0.10249904,0.18583435,0.44269094,0.10418415,0.11698127
3743,0.12317586,0.49186572,0.10701728,0.3141539,0.13432264,0.09293261,0.14065343,0.42678607,0.108825624,0.12821421
3744,0.11569372,0.5595011,0.13300821,0.4434931,0.13471124,0.1300829,0.17215627,0.36129975,0.1171993,0.33330822
3745,0.1547193,0.5912869,0.12889287,0.57780826,0.13156271,0.17316192,0.18522009,0.40450752,0.15232807,0.50271195
3746,0.13152638,0.5106162,0.10148764,0.5153904,0.1302512,0.12381327,0.15808612,0.41416666,0.118554175,0.43713945
3747,0.12566125,0.5533374,0.12327775,0.5927172,0.17007065,0.15792954,0.14512813,0.41665024,0.13730669,0.5061687
3748,0.15479687,0.49717546,0.105718285,0.5997373,0.18517438,0.16744673,0.15278322,0.37297362,0.17687774,0.5053432
3749,0.12250444,0.5883267,0.1233094,0.54805624,0.15234071,0.105861455,0.11615202,0.39060557,0.11242387,0.41218525
3750,0.17408776,0.6418452,0.11907095,0.5679077,0.13461053,0.20417082,0.15331924,0.4112592,0.20119542,0.46239537
3751,0.21412885,0.5938408,0.12456167,0.64381444,0.14092025,0.17830366,0.16802138,0.3871642,0.24317607,0.55687726
3752,0.29538345,0.6365235,0.117690206,0.69341373,0.17427239,0.20717174,0.21110088,0.41841775,0.29524183,0.5181254
3753,0.4090774,0.6466458,0.116797656,0.74143255,0.20727733,0.3704498,0.318128,0.4391381,0.45829612,0.59581673
3754,0.317307,0.63267684,0.10652131,0.6974486,0.14067388,0.2909173,0.278713,0.40243116,0.3247106,0.5820712
3755,0.37758955,0.630329,0.12085152,0.6008528,0.102487326,0.27672297,0.30975902,0.40222478,0.31311136,0.5858905
3756,0.38056198,0.66563463,0.13107145,0.6363671,0.13446498,0.32943282,0.32106733,0.4459906,0.3141994,0.6092373
3757,0.4001372,0.6558826,0.1376887,0.66225064,0.13303635,0.36946034,0.35327625,0.4720898,0.28505498,0.6323327
3758,0.49543503,0.680457,0.1330212,0.6801611,0.13119894,0.40770406,0.3408391,0.44106087,0.37414384,0.68751997
3759,0.4838904,0.68570125,0.13847691,0.6534058,0.14105555,0.4111387,0.35916167,0.3840264,0.35691458,0.6826029
3760,0.5214188,0.6679119,0.12919563,0.65578574,0.17585647,0.41025382,0.41610506,0.37420824,0.35972947,0.70855093
3761,0.5306384,0.70715135,0.13566881,0.7341295,0.15438026,0.4253549,0.4087199,0.41658998,0.39485735,0.73431736
3762,0.5611375,0.69387704,0.15791649,0.64499617,0.13890016,0.36191016,0.43204245,0.3960662,0.37384903,0.68901503
3763,0.6179366,0.68412566,0.17835438,0.6238669,0.15819913,0.40709126,0.5048016,0.38201812,0.4027542,0.66850775
3764,0.58116394,0.6922734,0.1699656,0.6127194,0.14494613,0.4228555,0.47394794,0.36865088,0.38966772,0.6445243
3765,0.515039,0.67079216,0.17283303,0.5997661,0.13851467,0.40019813,0.44278777,0.36220223,0.37392288,0.6117336
3766,0.5561368,0.7151804,0.15190062,0.5966462,0.13868496,0.45391002,0.47133327,0.36085856,0.43212363,0.6269286
3767,0.53979015,0.67112947,0.13512686,0.5255592,0.15551704,0.4572641,0.467457,0.3478704,0.43406576,0.5621348
3768,0.56663156,0.69540644,0.15006167,0.47654206,0.14223644,0.50120676,0.43995818,0.35550383,0.4410142,0.590074
3769,0.5839818,0.74775124,0.15806466,0.47976974,0.14475057,0.5639476,0.46504685,0.38026747,0.45982963,0.6019984
3770,0.56072193,0.7538458,0.20875025,0.5013616,0.1577754,0.5125962,0.4792021,0.43873638,0.44769967,0.5294798
3771,0.55146474,0.7071169,0.24592084,0.575176,0.14062566,0.4930006,0.47024402,0.45176843,0.45599288,0.49178424
3772,0.5359375,0.6653583,0.2647978,0.6057357,0.1559099,0.44492835,0.4899203,0.45539913,0.4668158,0.49286827
3773,0.5236136,0.6889181,0.25205284,0.63052285,0.16845214,0.4253719,0.5093666,0.44062418,0.4611271,0.50681937
3774,0.50098324,0.6884568,0.18406653,0.6385752,0.14767247,0.42016616,0.50851345,0.42854077,0.46865037,0.456739
3775,0.46713156,0.6945938,0.14640415,0.65382236,0.14667842,0.38904744,0.46858126,0.4181008,0.45031816,0.40583116
3776,0.4614212,0.7202932,0.16933674,0.6966951,0.14248794,0.45947513,0.5140969,0.42635223,0.4650107,0.4296674
3777,0.44350067,0.7143434,0.19073537,0.6980946,0.14512822,0.4229996,0.54802465,0.49891934,0.47776768,0.436083
3778,0.42467743,0.6505611,0.17461532,0.70639557,0.13472384,0.37189555,0.52737725,0.4802909,0.46230054,0.41476217
3779,0.37857533,0.6861103,0.16319442,0.71583694,0.14498645,0.3508981,0.534025,0.44148746,0.45438838,0.42290938
3780,0.37810013,0.7184704,0.1649831,0.75885737,0.13622874,0.3681741,0.5451989,0.4078338,0.46004343,0.43838167
3781,0.34197176,0.70170987,0.18166941,0.73927075,0.12897044,0.3294897,0.5567438,0.39445108,0.4694956,0.4067421
3782,0.34483114,0.7125143,0.20788988,0.73225045,0.13607019,0.31598794,0.5746866,0.39709678,0.46711168,0.39268208
3783,0.32496083,0.66541183,0.21623379,0.7402321,0.13742763,0.32906514,0.58476794,0.43184045,0.47556716,0.41054586
3784,0.29226267,0.6919962,0.22183937,0.71856594,0.1759088,0.27995318,0.58059615,0.47061956,0.48756295,0.41362035
3785,0.29257962,0.7195416,0.22248766,0.7785228,0.1923807,0.18871439,0.6245764,0.42281187,0.5061666,0.4163831
3786,0.24536532,0.722214,0.24917316,0.76180226,0.20147544,0.16946775,0.6201019,0.47167435,0.4869087,0.39560246
3787,0.27531135,0.6893456,0.21829015,0.71930516,0.18056342,0.1868226,0.6125083,0.51952106,0.4943302,0.411782
3788,0.25625944,0.6343946,0.2002303,0.70299506,0.1471614,0.16455287,0.6028575,0.42998502,0.48670092,0.39481848
3789,0.27046818,0.67236245,0.19289774,0.7053646,0.18248567,0.24062377,0.61547977,0.43714327,0.48652285,0.44481957
3790,0.20841995,0.6815926,0.15958339,0.6980518,0.21057141,0.20531327,0.6301657,0.4847013,0.4890966,0.3969287
3791,0.17433494,0.67853045,0.18588814,0.68066895,0.19461772,0.24624169,0.67144334,0.44391936,0.4744924,0.38025844
3792,0.18812615,0.6374482,0.19688767,0.67464405,0.19018728,0.27691847,0.7156331,0.4091468,0.5033619,0.42367458
3793,0.16017216,0.7116984,0.18907565,0.6641042,0.17323041,0.2682738,0.7170078,0.44371638,0.50675344,0.39885232
3794,0.15609905,0.62502956,0.23628044,0.6223044,0.20302087,0.24887753,0.76314354,0.4731561,0.49366254,0.42216775
3795,0.13215381,0.64538896,0.20333731,0.60577434,0.20262992,0.2141422,0.78873056,0.4748401,0.47292796,0.3909988
3796,0.13814312,0.70850074,0.17597902,0.62285435,0.15335989,0.23183662,0.8098453,0.47018957,0.47863892,0.3852743
3797,0.13315862,0.66798043,0.14250922,0.58136266,0.11521107,0.20587015,0.7528784,0.43946698,0.44079956,0.39200065
3798,0.09896433,0.6756797,0.18380436,0.55251384,0.1581524,0.16013485,0.65135634,0.43848035,0.4474676,0.33643687
3799,0.1121313,0.62479675,0.20824927,0.496458,0.14710271,0.18087879,0.6553204,0.45295706,0.46012056,0.30646342
3800,0.119392395,0.6277132,0.1871869,0.52306396,0.1298073,0.17727593,0.6989436,0.45378348,0.42096895,0.31208813
3801,0.11160648,0.6997997,0.23632225,0.4977655,0.19719377,0.20754051,0.63384604,0.49839205,0.39643103,0.30608463
3802,0.14171404,0.7310592,0.1916706,0.4122329,0.2571507,0.21320203,0.5899532,0.47241768,0.43110186,0.3241874
3803,0.13514858,0.6091835,0.13162106,0.3459569,0.24731913,0.15649828,0.50464964,0.3991804,0.39930844,0.24326938
3804,0.10663086,0.5800376,0.14162487,0.30552626,0.22851002,0.1283589,0.45243344,0.40046507,0.38803077,0.2573614
3805,0.13478628,0.6543525,0.14968908,0.3172131,0.19411194,0.13266557,0.36429372,0.44132715,0.3863276,0.24472365
3806,0.15095621,0.63682705,0.21963692,0.22817332,0.1717335,0.14021069,0.3105094,0.41831663,0.30695724,0.20428509
3807,0.122703016,0.6190938,0.21936059,0.1274006,0.16958383,0.106481105,0.17887717,0.38515136,0.1812624,0.112550795
3808,0.14622909,0.5740935,0.1361252,0.15619004,0.21001339,0.104864985,0.18124345,0.46480238,0.1836682,0.11269179
3809,0.30021805,0.5714856,0.13991344,0.15278423,0.20141926,0.12583226,0.32436514,0.45410946,0.21234229,0.18127072
3810,0.13221335,0.5828756,0.14107564,0.17230809,0.20730102,0.123883605,0.15834588,0.4102369,0.16416585,0.08756101
3811,0.128054,0.6398221,0.1416825,0.1289573,0.20269343,0.14166081,0.17910224,0.40547478,0.12054229,0.08897829
3812,0.11516529,0.64875096,0.15036297,0.15579307,0.24407297,0.14314601,0.20409766,0.40730458,0.15758574,0.10053441
3813,0.113479555,0.4840278,0.11174446,0.17137697,0.29949945,0.101035506,0.14581901,0.43287945,0.18566191,0.09503749
3814,0.18735212,0.5042179,0.13516235,0.097869575,0.31055,0.11617601,0.15266246,0.43349564,0.124411285,0.09646401
3815,0.17888394,0.5624108,0.13875109,0.15431964,0.30125612,0.17825055,0.21479502,0.42199677,0.12292293,0.07747185
3816,0.5749142,0.5393983,0.14985177,0.16386226,0.25004563,0.17040923,0.23852557,0.44595736,0.13519979,0.064791024
3817,0.61663955,0.50370413,0.23289114,0.18289715,0.2244947,0.3327198,0.14325532,0.40614656,0.11466056,0.089339316
3818,0.73010767,0.50471777,0.22079578,0.2520585,0.18075049,0.19816464,0.13441533,0.42334682,0.14602643,0.09807044
3819,0.7490054,0.49112216,0.18149772,0.22191328,0.14846769,0.14840502,0.2378223,0.4104638,0.1719194,0.11364576
3820,0.6727,0.44168648,0.16622722,0.1871016,0.24793547,0.14382046,0.2822479,0.42840695,0.13270074,0.12871194
3821,0.7370741,0.43734667,0.18555161,0.24070197,0.3591527,0.1005235,0.38561714,0.3929516,0.16944689,0.22078753
3822,0.6814101,0.10320601,0.2350316,0.26254264,0.37163973,0.16744894,0.663463,0.3706246,0.19737482,0.44019797
3823,0.6949318,0.10409641,0.18902776,0.24626845,0.33714333,0.17297274,0.7214043,0.4569055,0.24317095,0.52146494
3824,0.69060725,0.14864051,0.20805115,0.25163946,0.23979443,0.24662337,0.6502821,0.45487007,0.32059628,0.7122533
3825,0.78847945,0.08700672,0.21667928,0.2798217,0.22094303,0.18299627,0.9168767,0.4373982,0.526246,0.779511
3826,0.70181215,0.119481355,0.21132672,0.27852497,0.1979951,0.4038959,0.8229221,0.3806535,0.76191074,0.7602434
3827,0.65115094,0.10964155,0.23080963,0.47186965,0.27174306,0.6740877,0.7484703,0.4037458,0.82308394,0.757946
3828,0.73217773,0.09656072,0.34470445,0.5879665,0.3122924,0.64492846,0.97452104,0.39588147,0.8194135,0.7216798
3829,0.71254086,0.12781739,0.50642973,0.6112683,0.2989782,0.6620617,0.99004483,0.43394828,0.81934273,0.7170013
3830,0.72370344,0.07300374,0.64842474,0.7398711,0.51175785,0.7103643,0.99496394,0.41213548,0.8352518,0.74076295
3831,0.70322186,0.050712228,0.6951778,0.74634004,0.7086934,0.66847545,0.9960444,0.37597102,0.8306475,0.7202886
3832,0.71367705,0.07456222,0.7049308,0.7368309,0.80689466,0.64197093,0.99331427,0.39394003,0.8177687,0.68983907
3833,0.73604786,0.07476258,0.7264,0.755444,0.79712385,0.6785326,0.9946573,0.40120962,0.8344442,0.70717144
3834,0.7696403,0.048888266,0.7115287,0.73570615,0.80560136,0.67571443,0.9963606,0.45628092,0.8478734,0.7108082
3835,0.7063109,0.042566717,0.7289027,0.75656134,0.81953514,0.6649232,0.99283874,0.44468752,0.8591025,0.70731944
3836,0.6880317,0.039451778,0.7340895,0.75876915,0.8012677,0.6654058,0.987573,0.42975694,0.83982503,0.70195985
3837,0.7242799,0.040432304,0.73880094,0.7584139,0.7798237,0.6585186,0.9837657,0.39799097,0.84354675,0.6815222
3838,0.71428996,0.03926733,0.7421622,0.75120974,0.7965728,0.6741814,0.98377454,0.42742833,0.84210825,0.7063795
3839,0.7265998,0.03738594,0.75498843,0.7614793,0.8225744,0.6715411,0.9794201,0.45845047,0.84784764,0.72231925
3840,0.7270559,0.095164776,0.5590312,0.32535192,0.7688407,0.7233748,0.9814157,0.4853492,0.63531715,0.6788042
3841,0.72241557,0.10405961,0.5783684,0.34831548,0.7682202,0.7139225,0.9852725,0.4780638,0.6372471,0.67338973
3842,0.73240936,0.094610125,0.61317533,0.3157882,0.7726267,0.7273123,0.98554724,0.4714117,0.6374198,0.6824038
3843,0.7227511,0.098275244,0.6191717,0.25710166,0.7567784,0.7215036,0.9844022,0.47060934,0.6212899,0.6863549
3844,0.7307192,0.058635086,0.6325183,0.16340512,0.76575536,0.70787466,0.9848137,0.4814947,0.62593,0.68451697
3845,0.72948486,0.04092115,0.58592033,0.1310134,0.79043686,0.7222422,0.9855662,0.48225695,0.6301809,0.6873481
3846,0.72832745,0.04117638,0.5078116,0.13009578,0.79107296,0.72234166,0.98362887,0.4774718,0.62427163,0.69524944
3847,0.739532,0.044979155,0.35731822,0.1443406,0.7783077,0.72272694,0.9841169,0.47853273,0.6159841,0.6925883
3848,0.72369146,0.07162812,0.23058671,0.1277293,0.7773072,0.6558032,0.9834579,0.45043418,0.6213816,0.6930264
3849,0.7439212,0.057848155,0.18071303,0.13432616,0.7740402,0.42076856,0.9831395,0.40586582,0.6225026,0.6946105
3850,0.72310364,0.064122826,0.17339128,0.17532477,0.7164227,0.26864827,0.979083,0.39786416,0.6488981,0.6915442
3851,0.7205006,0.06304026,0.18276069,0.18331951,0.59726745,0.28386736,0.9637384,0.41127232,0.6715269,0.6937847
3852,0.7339916,0.065951854,0.16131335,0.18521911,0.5276889,0.28326064,0.97584933,0.4579546,0.65078956,0.70673764
3853,0.7284967,0.1035682,0.1417579,0.210715,0.3938939,0.27260372,0.96355665,0.47811738,0.52241117,0.71590894
3854,0.72349143,0.14575005,0.124399394,0.22773647,0.2834376,0.22457355,0.93233037,0.44001204,0.34596267,0.7035972
3855,0.72309023,0.17445916,0.15200698,0.20467582,0.22859961,0.22958624,0.82483214,0.39514562,0.22392991,0.67312986
3856,0.7376241,0.37483364,0.27905476,0.25397596,0.23004633,0.2525732,0.48698774,0.47077137,0.18968514,0.69181293
3857,0.7444043,0.34382468,0.19721544,0.20833957,0.16958553,0.15883982,0.32757849,0.38694346,0.1539784,0.3906464
3858,0.74088883,0.25416023,0.14436615,0.19682515,0.18816316,0.21422538,0.2759133,0.29872137,0.0932678,0.15717614
3859,0.7253554,0.2882188,0.16181362,0.21096805,0.31868953,0.3030812,0.32962668,0.28718787,0.11500561,0.18894234
3860,0.70866054,0.28338438,0.13185212,0.167615,0.2039569,0.22358179,0.22599164,0.2905141,0.1530407,0.14175963
3861,0.69337535,0.39404184,0.14314145,0.15320465,0.18497795,0.17876768,0.22236168,0.32838142,0.14877403,0.10339677
3862,0.49311545,0.34473822,0.12989387,0.13075823,0.18011397,0.19694045,0.2243467,0.30878636,0.13343292,0.12465811
3863,0.22514862,0.4065805,0.13965097,0.17646945,0.21216077,0.24547136,0.28506523,0.33686405,0.1722663,0.2171508
3864,0.15563813,0.43990266,0.12848514,0.22896287,0.18961716,0.20621115,0.24621251,0.36625907,0.13960826,0.20739168
3865,0.12516105,0.4638419,0.18155324,0.2622496,0.19980559,0.22057772,0.26308054,0.33849937,0.13523093,0.15938964
3866,0.13964337,0.42100555,0.13314229,0.27214205,0.16842628,0.13948572,0.1701988,0.3265283,0.12746462,0.12647519
3867,0.16208193,0.4156583,0.061067343,0.22048694,0.11657506,0.040666133,0.105060875,0.3472966,0.080317676,0.10654533
3868,0.15202811,0.5175073,0.12056336,0.393979,0.16603595,0.1431387,0.18591851,0.4189822,0.12365222,0.12070006
3869,0.17012572,0.56809586,0.14433736,0.47677514,0.17964813,0.15747291,0.22467536,0.45868984,0.11491698,0.13802335
3870,0.16546136,0.5418441,0.10668418,0.4165871,0.15072393,0.0863533,0.14783186,0.43896565,0.11128965,0.2033214
3871,0.12631786,0.5261615,0.091721505,0.56254786,0.15739673,0.119300246,0.11986506,0.4515773,0.13732219,0.28531194
3872,0.12215513,0.54449487,0.097947,0.5103398,0.14844048,0.11319688,0.18081582,0.3941489,0.14330348,0.4582595
3873,0.14261794,0.53375185,0.11185786,0.5772829,0.13273501,0.1193071,0.1945144,0.40502477,0.19174364,0.5563513
3874,0.12285492,0.58419746,0.10503703,0.65325,0.1365745,0.10396829,0.16344962,0.4271832,0.16212273,0.49513805
3875,0.12756264,0.59314585,0.117076784,0.6269146,0.1544562,0.12510642,0.15256989,0.4421671,0.18648595,0.55728376
3876,0.1642381,0.57627517,0.10377544,0.6561365,0.16680595,0.113413334,0.17137045,0.40435305,0.24712974,0.5239505
3877,0.24920708,0.6346459,0.13416007,0.6555327,0.19904178,0.15867382,0.2335895,0.4212728,0.26913497,0.55345094
3878,0.3174439,0.60900044,0.11387086,0.66910315,0.13813055,0.18218195,0.23955974,0.45136103,0.2991984,0.51171684
3879,0.34269106,0.60654736,0.11100721,0.68019617,0.12276748,0.20251006,0.1978021,0.44366556,0.31733108,0.5471502
